202012290248,26915.0,26916.0,26910.2,-5.8,-0.4
202012290253,26910.0,26914.0,26909.8,-4.2,-1.6
202012290256,26900.0,26911.0,26909.6,-1.4,-2.8
202012290300,26905.0,26910.0,26909.6,-0.4,-1.0
202012290305,26900.0,26906.0,26909.0,3.0,3.4
202012290308,26900.0,26903.0,26908.2,5.2,2.2
202012290313,26905.0,26902.0,26907.8,5.8,0.6
202012290317,26905.0,26903.0,26907.8,4.8,1.0
202012290321,26910.0,26904.0,26907.6,3.6,1.2
202012290324,26905.0,26905.0,26907.4,2.4,1.2
202012290328,26900.0,26905.0,26907.0,2.0,0.4
202012290333,26900.0,26904.0,26906.8,2.8,0.8
202012290337,26910.0,26905.0,26907.2,2.2,0.6
202012290341,26905.0,26904.0,26907.2,3.2,1.0
202012290345,26900.0,26903.0,26907.0,4.0,0.8
202012290348,26900.0,26903.0,26907.0,4.0,0.0
202012290352,26905.0,26904.0,26907.0,3.0,1.0
202012290357,26910.0,26904.0,26907.2,3.2,0.2
202012290401,26905.0,26904.0,26907.2,3.2,0.0
202012290405,26910.0,26906.0,26907.2,1.2,2.0
202012290409,26905.0,26907.0,26906.8,-0.2,-1.4
202012290413,26905.0,26907.0,26906.2,-0.8,-0.6
202012290417,26905.0,26906.0,26905.8,-0.2,-0.6
202012290420,26905.0,26906.0,26905.6,-0.4,-0.2
202012290424,26900.0,26904.0,26904.8,0.8,1.2
202012290428,26900.0,26903.0,26904.2,1.2,0.4
202012290433,26905.0,26903.0,26904.0,1.0,0.2
202012290436,26905.0,26903.0,26904.2,1.2,0.2
202012290441,26910.0,26904.0,26904.4,0.4,0.8
202012290445,26905.0,26905.0,26904.6,-0.4,-0.8
202012290449,26910.0,26907.0,26905.0,-2.0,-1.6
202012290452,26905.0,26907.0,26905.0,-2.0,-0.0
202012290457,26905.0,26907.0,26905.0,-2.0,-0.0
202012290501,26905.0,26906.0,26904.8,-1.2,-0.8
202012290505,26900.0,26905.0,26904.6,-0.4,-0.8
202012290508,26895.0,26902.0,26904.4,2.4,2.8
202012290512,26895.0,26900.0,26904.2,4.2,1.8
202012290517,26900.0,26899.0,26903.8,4.8,0.6
202012290521,26900.0,26898.0,26903.6,5.6,0.8
202012290525,26895.0,26897.0,26903.4,6.4,0.8
202012290848,26895.0,26897.0,26903.2,6.2,0.2
202012290852,26930.0,26904.0,26904.2,0.2,6.0
202012290857,26910.0,26906.0,26904.2,-1.8,-2.0
202012290901,26940.0,26914.0,26905.6,-8.4,-6.6
202012290905,26970.0,26929.0,26908.0,-21.0,-12.6
202012290909,27050.0,26960.0,26913.8,-46.2,-25.2
202012290913,27040.0,26982.0,26919.2,-62.8,-16.6
202012290917,27075.0,27015.0,26926.0,-89.0,-26.2
202012290920,27095.0,27046.0,26933.6,-112.4,-23.4
202012290925,27140.0,27080.0,26943.2,-136.8,-24.4
202012290928,27125.0,27095.0,26952.2,-142.8,-6.0
202012290933,27140.0,27115.0,26961.6,-153.4,-10.6
202012290936,27175.0,27135.0,26972.4,-162.6,-9.2
202012290941,27165.0,27149.0,26982.6,-166.4,-3.8
202012290945,27175.0,27156.0,26993.4,-162.6,-3.8
202012290949,27190.0,27169.0,27004.6,-164.4,-1.8
202012290953,27175.0,27176.0,27015.4,-160.6,-3.8
202012290956,27190.0,27179.0,27026.8,-152.2,-8.4
202012291000,27180.0,27182.0,27037.8,-144.2,-8.0
202012291005,27180.0,27183.0,27049.0,-134.0,-10.2
202012291010,27165.0,27178.0,27059.8,-118.2,-15.8
202012291013,27175.0,27178.0,27071.0,-107.0,-11.2
202012291017,27200.0,27180.0,27083.0,-97.0,-10.0
202012291021,27185.0,27181.0,27094.4,-86.6,-10.4
202012291025,27180.0,27181.0,27105.8,-75.2,-11.4
202012291028,27195.0,27187.0,27117.8,-69.2,-6.0
202012291033,27212.5,27194.5,27129.1,-65.4,-3.8
202012291037,27210.0,27196.5,27141.1,-55.4,-10.0
202012291041,27215.0,27202.5,27152.1,-50.4,-5.0
202012291045,27255.0,27217.5,27163.5,-54.0,-3.6
202012291049,27265.0,27231.5,27172.1,-59.4,-5.4
202012291053,27250.0,27239.0,27180.5,-58.5,-0.9
202012291057,27235.0,27244.0,27186.9,-57.1,-1.4
202012291101,27235.0,27248.0,27192.5,-55.5,-1.6
202012291105,27230.0,27243.0,27196.1,-46.9,-8.6
202012291108,27265.0,27243.0,27201.7,-41.3,-5.6
202012291113,27250.0,27243.0,27206.1,-36.9,-4.4
202012291117,27255.0,27247.0,27209.3,-37.7,-0.8
202012291121,27265.0,27253.0,27213.3,-39.7,-2.0
202012291125,27270.0,27261.0,27217.1,-43.9,-4.2
202012291129,27270.0,27262.0,27220.3,-41.7,-2.2
202012291133,27305.0,27273.0,27225.5,-47.5,-5.8
202012291137,27285.0,27279.0,27229.3,-49.7,-2.2
202012291141,27305.0,27287.0,27234.3,-52.7,-3.0
202012291144,27290.0,27291.0,27238.7,-52.3,-0.4
202012291149,27295.0,27296.0,27243.9,-52.1,-0.2
202012291152,27288.5,27292.7,27248.44,-44.26,-7.84
202012291157,27285.0,27292.7,27251.84,-40.86,-3.4
202012291201,27270.0,27285.7,27255.24,-30.46,-10.4
202012291205,27270.0,27281.7,27258.84,-22.86,-7.6
202012291208,27295.0,27281.7,27262.84,-18.86,-4.0
202012291213,27270.0,27278.0,27265.14,-12.86,-6.0
202012291216,27265.0,27274.0,27267.34,-6.66,-6.2
202012291221,27255.0,27271.0,27268.94,-2.06,-4.6
202012291225,27240.0,27265.0,27268.34,3.34,5.4
202012291229,27250.0,27256.0,27267.74,11.74,8.4
202012291233,27225.0,27247.0,27266.74,19.74,8.0
202012291236,27250.0,27244.0,27267.34,23.34,3.6
202012291241,27230.0,27239.0,27267.14,28.14,4.8
202012291245,27245.0,27240.0,27267.74,27.74,0.4
202012291248,27245.0,27239.0,27266.94,27.94,0.2
202012291253,27255.0,27245.0,27267.14,22.14,5.8
202012291257,27275.0,27250.0,27267.94,17.94,4.2
202012291301,27280.0,27260.0,27268.54,8.54,9.4
202012291304,27275.0,27266.0,27268.74,2.74,5.8
202012291309,27280.0,27273.0,27269.14,-3.86,-6.6
202012291313,27310.0,27284.0,27269.34,-14.66,-10.8
202012291316,27320.0,27293.0,27270.74,-22.26,-7.6
202012291320,27345.0,27306.0,27272.34,-33.66,-11.4
202012291325,27355.0,27322.0,27274.94,-47.06,-13.4
202012291328,27335.0,27333.0,27276.54,-56.46,-9.4
202012291333,27360.0,27343.0,27279.4,-63.6,-7.14
202012291337,27360.0,27351.0,27282.4,-68.6,-5.0
202012291341,27405.0,27363.0,27287.8,-75.2,-6.6
202012291345,27409.5,27373.9,27293.38,-80.52,-5.32
202012291348,27410.0,27388.9,27297.98,-90.92,-10.4
202012291353,27425.0,27401.9,27304.18,-97.72,-6.8
202012291357,27460.0,27421.9,27311.98,-109.92,-12.2
202012291401,27475.0,27435.9,27320.78,-115.12,-5.2
202012291405,27475.0,27449.0,27330.18,-118.82,-3.7
202012291408,27475.0,27462.0,27339.18,-122.82,-4.0
202012291413,27470.0,27471.0,27348.98,-122.02,-0.8
202012291417,27460.0,27471.0,27357.38,-113.62,-8.4
202012291422,27480.0,27472.0,27367.38,-104.62,-9.0
202012291425,27490.0,27475.0,27377.18,-97.82,-6.8
202012291429,27490.0,27478.0,27386.98,-91.02,-6.8
202012291433,27520.0,27488.0,27397.58,-90.42,-0.6
202012291437,27545.0,27505.0,27408.38,-96.62,-6.2
202012291441,27570.0,27523.0,27419.98,-103.02,-6.4
202012291444,27555.0,27536.0,27431.18,-104.82,-1.8
202012291449,27545.0,27547.0,27441.78,-105.22,-0.4
202012291453,27580.0,27559.0,27452.58,-106.42,-1.2
202012291457,27575.0,27565.0,27462.78,-102.22,-4.2
202012291502,27540.0,27559.0,27470.58,-88.42,-13.8
202012291505,27545.0,27557.0,27478.18,-78.82,-9.6
202012291507,27525.0,27553.0,27485.78,-67.22,-11.6
202012291508,27525.0,27542.0,27492.38,-49.62,-17.6
