日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20161230,6779,日本電波工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6785,鈴木,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6786,ＲＶＨ,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6787,メイコー,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6788,日本トリム,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6789,ローランド　ディー．ジー．,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6791,日本コロムビア,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,6794,フォスター電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6796,クラリオン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6798,ＳＭＫ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6800,ヨコオ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6803,ティアック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6804,ホシデン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6806,ヒロセ電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6807,日本航空電子工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6809,ＴＯＡ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6810,日立マクセル,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6814,古野電気,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6815,ユニデンホールディングス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6816,アルパイン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6817,スミダコーポレーション,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6819,伊豆シャボテンリゾート,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20161230,6820,アイコム,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6822,大井電気,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6823,リオン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6824,新コスモス電機,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6826,本多通信工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6832,アオイ電子,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6834,精工技研,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6835,アライドテレシスホールディングス,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6836,ぷらっとホーム,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6837,京写,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6838,多摩川ホールディングス,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6839,船井電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6840,ＡＫＩＢＡホールディングス,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6841,横河電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6844,新電元工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6845,アズビル,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6848,東亜ディーケーケー,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6849,日本光電工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6850,チノー,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6852,テクノ・セブン,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6853,共和電業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6855,日本電子材料,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6856,堀場製作所,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6857,アドバンテスト,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6858,小野測器,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6859,エスペック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6860,パナソニック　デバイスＳＵＮＸ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6861,キーエンス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20161230,6862,ミナトホールディングス,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6863,ニレコ,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6864,エヌエフ回路設計ブロック,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6866,日置電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6867,リーダー電子,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6869,シスメックス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6870,日本フェンオール,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6871,日本マイクロニクス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6874,協立電機,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6875,メガチップス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6879,イマジカ・ロボット　ホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20161230,6881,キョウデン,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6882,三社電機製作所,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6888,アクモス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,6889,オーデリック,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6890,フェローテック,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6894,パルステック工業,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6895,ダイヤモンド電機,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6897,ツインバード工業,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6898,トミタ電機,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6899,ＡＳＴＩ,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6901,澤藤電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6902,デンソー,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,1,TOPIX Core30
20161230,6904,原田工業,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6905,コーセル,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6907,ジオマテック,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6908,イリソ電子工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6911,新日本無線,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6912,菊水電子工業,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6914,オプテックス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6915,千代田インテグレ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6916,アイ・オー・データ機器,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6918,アバールデータ,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6919,ケル,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6920,レーザーテック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6923,スタンレー電気,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6924,岩崎電気,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6925,ウシオ電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6926,岡谷電機産業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6927,ヘリオス　テクノ　ホールディング,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6928,エノモト,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6929,日本セラミック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6930,日本アンテナ,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6932,遠藤照明,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6935,日本デジタル研究所,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6937,古河電池,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6938,双信電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6941,山一電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6942,ソフィアホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,6943,ＮＫＫスイッチズ,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6944,アイレックス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20161230,6945,富士通フロンテック,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6946,日本アビオニクス,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6947,図研,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6951,日本電子,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6952,カシオ計算機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6954,ファナック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20161230,6955,ＦＤＫ,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6957,芝浦電子,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6958,日本シイエムケイ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6960,フクダ電子,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6961,エンプラス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6962,大真空,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6963,ローム,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6964,サンコー,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6965,浜松ホトニクス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6966,三井ハイテック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6967,新光電気工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6969,松尾電機,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6971,京セラ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20161230,6972,エルナー,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6973,協栄産業,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20161230,6976,太陽誘電,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20161230,6977,日本抵抗器製作所,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6981,村田製作所,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20161230,6982,リード,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20161230,6985,ユーシン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6986,双葉電子工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6988,日東電工,市場第一部（内国株）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20161230,6989,北陸電気工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20161230,6993,大黒屋ホールディングス,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20161230,6994,指月電機製作所,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20161230,6995,東海理化電機製作所,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
20161230,6996,ニチコン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6997,日本ケミコン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20161230,6998,日本タングステン,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
